temp,prec,wind,demand,j
63.7,38.1,1.13,234,9
63.8,48.68,0.81,120,7
63.8,48.68,0.81,132,4
63.8,48.68,0.81,133,3
63.8,48.68,0.81,145,10
63.8,48.68,0.81,156,2
63.8,48.68,0.81,171,6
63.8,48.68,0.81,178,1
63.8,48.68,0.81,185,5
63.8,48.68,0.81,215,8
63.8,48.68,0.81,226,9
63.8,51.37,4.1,96,7
63.8,51.37,4.1,114,3
63.8,51.37,4.1,118,4
63.8,51.37,4.1,124,10
63.8,51.37,4.1,129,2
63.8,51.37,4.1,153,6
63.8,51.37,4.1,157,1
63.8,51.37,4.1,160,5
63.8,51.37,4.1,180,8
63.8,51.37,4.1,192,9
63.8,53.91,4.59,95,7
63.8,53.91,4.59,104,4
63.8,53.91,4.59,106,3
63.8,53.91,4.59,117,10
63.8,53.91,4.59,122,2
63.8,53.91,4.59,140,6
63.8,53.91,4.59,149,5
63.8,53.91,4.59,150,1
63.8,53.91,4.59,169,8
63.8,53.91,4.59,180,9
63.9,0.35,1.54,149,7
63.9,0.35,1.54,168,3
63.9,0.35,1.54,169,4
63.9,0.35,1.54,189,10
63.9,0.35,1.54,191,2
63.9,0.35,1.54,222,6
63.9,0.35,1.54,225,1
63.9,0.35,1.54,234,5
63.9,0.35,1.54,268,8
63.9,0.35,1.54,284,9
63.9,12.65,2.78,132,7
63.9,12.65,2.78,152,3
63.9,12.65,2.78,155,4
63.9,12.65,2.78,170,10
63.9,12.65,2.78,175,2
63.9,12.65,2.78,202,1
63.9,12.65,2.78,203,6
63.9,12.65,2.78,213,5
63.9,12.65,2.78,235,8
63.9,12.65,2.78,256,9
63.9,34.31,0.12,127,7
63.9,34.31,0.12,144,3
63.9,34.31,0.12,147,4
63.9,34.31,0.12,169,2
63.9,34.31,0.12,169,10
63.9,34.31,0.12,191,6
63.9,34.31,0.12,206,1
63.9,34.31,0.12,213,5
63.9,34.31,0.12,233,8
63.9,34.31,0.12,254,9
64,51.67,3.43,107,7
64,51.67,3.43,114,3
64,51.67,3.43,114,4
64,51.67,3.43,126,10
64,51.67,3.43,131,2
64,51.67,3.43,157,6
64,51.67,3.43,159,5
64,51.67,3.43,162,1
64,51.67,3.43,185,8
64,51.67,3.43,198,9
64.1,26.57,1.64,132,7
64.1,26.57,1.64,139,3
64.1,26.57,1.64,146,4
64.1,26.57,1.64,162,10
64.1,26.57,1.64,164,2
64.1,26.57,1.64,192,6
64.1,26.57,1.64,196,1
64.1,26.57,1.64,212,5
64.1,26.57,1.64,237,8
64.1,26.57,1.64,244,9
64.1,31.74,1.46,122,7
64.1,31.74,1.46,143,3
64.1,31.74,1.46,150,4
64.1,31.74,1.46,162,2
64.1,31.74,1.46,162,10
64.1,31.74,1.46,189,6
64.1,31.74,1.46,191,1
64.1,31.74,1.46,200,5
64.1,31.74,1.46,227,8
64.1,31.74,1.46,241,9
64.2,23.45,1.06,139,7
64.2,23.45,1.06,146,3
64.2,23.45,1.06,153,4
64.2,23.45,1.06,169,10
64.2,23.45,1.06,174,2
64.2,23.45,1.06,200,6
64.2,23.45,1.06,205,1
64.2,23.45,1.06,214,5
64.2,23.45,1.06,241,8
64.2,23.45,1.06,259,9
64.6,35.76,2,120,7
64.6,35.76,2,133,3
64.6,35.76,2,139,4
64.6,35.76,2,152,10
64.6,35.76,2,162,2
64.6,35.76,2,179,6
64.6,35.76,2,190,5
64.6,35.76,2,191,1
64.6,35.76,2,215,8
64.6,35.76,2,235,9
64.7,13.7,4.08,127,7
64.7,13.7,4.08,134,3
64.7,13.7,4.08,146,4
64.7,13.7,4.08,156,10
64.7,13.7,4.08,163,2
64.7,13.7,4.08,186,6
64.7,13.7,4.08,193,1
64.7,13.7,4.08,205,5
64.7,13.7,4.08,221,8
64.7,13.7,4.08,245,9
65,1.63,0.29,153,7
65,1.63,0.29,172,3
65,1.63,0.29,175,4
65,1.63,0.29,200,10
65,1.63,0.29,203,2
65,1.63,0.29,232,6
65,1.63,0.29,242,1
65,1.63,0.29,256,5
65,1.63,0.29,279,8
65,1.63,0.29,302,9
65.1,9.04,1.23,151,7
65.1,9.04,1.23,159,3
65.1,9.04,1.23,162,4
65.1,9.04,1.23,188,10
65.1,9.04,1.23,194,2
65.1,9.04,1.23,220,6
65.1,9.04,1.23,228,1
65.1,9.04,1.23,232,5
65.1,9.04,1.23,260,8
65.1,9.04,1.23,286,9
65.2,8.27,1.69,142,7
65.2,8.27,1.69,157,3
65.2,8.27,1.69,164,4
65.2,8.27,1.69,181,2
65.2,8.27,1.69,184,10
65.2,8.27,1.69,213,6
65.2,8.27,1.69,221,1
65.2,8.27,1.69,232,5
65.2,8.27,1.69,263,8
65.2,8.27,1.69,274,9
65.2,33.34,0.23,129,7
65.2,33.34,0.23,144,3
65.2,33.34,0.23,148,4
65.2,33.34,0.23,167,10
65.2,33.34,0.23,170,2
65.2,33.34,0.23,201,1
65.2,33.34,0.23,201,6
65.2,33.34,0.23,212,5
65.2,33.34,0.23,236,8
65.2,33.34,0.23,256,9
65.4,24.71,0.66,143,7
65.4,24.71,0.66,154,3
65.4,24.71,0.66,158,4
65.4,24.71,0.66,178,10
65.4,24.71,0.66,183,2
65.4,24.71,0.66,208,1
65.4,24.71,0.66,210,6
65.4,24.71,0.66,218,5
65.4,24.71,0.66,251,8
65.4,24.71,0.66,264,9
65.4,45.33,0.81,116,7
65.4,45.33,0.81,132,3
65.4,45.33,0.81,134,4
65.4,45.33,0.81,156,10
65.4,45.33,0.81,157,2
65.4,45.33,0.81,176,6
65.4,45.33,0.81,187,1
65.4,45.33,0.81,198,5
65.4,45.33,0.81,222,8
65.4,45.33,0.81,237,9
65.4,49.14,2.36,110,7
65.4,49.14,2.36,120,3
65.4,49.14,2.36,124,4
65.4,49.14,2.36,142,10
65.4,49.14,2.36,145,2
65.4,49.14,2.36,164,6
65.4,49.14,2.36,167,1
65.4,49.14,2.36,171,5
65.4,49.14,2.36,197,8
65.4,49.14,2.36,207,9
65.5,26.82,1.49,127,7
65.5,26.82,1.49,148,3
65.5,26.82,1.49,154,4
65.5,26.82,1.49,165,10
65.5,26.82,1.49,168,2
65.5,26.82,1.49,191,6
65.5,26.82,1.49,205,1
65.5,26.82,1.49,211,5
65.5,26.82,1.49,242,8
65.5,26.82,1.49,253,9
65.6,29.84,1.22,135,7
65.6,29.84,1.22,148,3
65.6,29.84,1.22,152,4
65.6,29.84,1.22,164,2
65.6,29.84,1.22,167,10
65.6,29.84,1.22,192,6
65.6,29.84,1.22,199,1
65.6,29.84,1.22,205,5
65.6,29.84,1.22,237,8
65.6,29.84,1.22,249,9
65.7,35.55,4.55,109,7
65.7,35.55,4.55,117,3
65.7,35.55,4.55,129,4
65.7,35.55,4.55,136,2
65.7,35.55,4.55,136,10
65.7,35.55,4.55,164,6
65.7,35.55,4.55,168,5
65.7,35.55,4.55,171,1
65.7,35.55,4.55,197,8
65.7,35.55,4.55,210,9
65.8,20.8,1.15,137,7
65.8,20.8,1.15,157,3
65.8,20.8,1.15,162,4
65.8,20.8,1.15,176,10
65.8,20.8,1.15,179,2
65.8,20.8,1.15,201,6
65.8,20.8,1.15,211,1
65.8,20.8,1.15,215,5
65.8,20.8,1.15,251,8
65.8,20.8,1.15,263,9
65.9,13.68,2.26,138,7
65.9,13.68,2.26,152,3
65.9,13.68,2.26,155,4
65.9,13.68,2.26,172,10
65.9,13.68,2.26,182,2
65.9,13.68,2.26,204,6
65.9,13.68,2.26,206,1
65.9,13.68,2.26,220,5
65.9,13.68,2.26,251,8
65.9,13.68,2.26,260,9
65.9,55.65,4.51,95,7
65.9,55.65,4.51,103,3
65.9,55.65,4.51,106,4
65.9,55.65,4.51,120,2
65.9,55.65,4.51,122,10
65.9,55.65,4.51,146,6
65.9,55.65,4.51,152,1
65.9,55.65,4.51,153,5
65.9,55.65,4.51,169,8
65.9,55.65,4.51,183,9
66,9.75,3.07,141,7
66,9.75,3.07,144,3
66,9.75,3.07,157,4
66,9.75,3.07,169,10
66,9.75,3.07,178,2
66,9.75,3.07,206,6
66,9.75,3.07,207,1
66,9.75,3.07,214,5
66,9.75,3.07,243,8
66,9.75,3.07,260,9
66,25.03,0.17,138,7
66,25.03,0.17,152,3
66,25.03,0.17,159,4
66,25.03,0.17,176,2
66,25.03,0.17,179,10
66,25.03,0.17,209,6
66,25.03,0.17,211,1
66,25.03,0.17,219,5
66,25.03,0.17,248,8
66,25.03,0.17,273,9
66.1,3.37,2.71,146,7
66.1,3.37,2.71,154,3
66.1,3.37,2.71,162,4
66.1,3.37,2.71,174,10
66.1,3.37,2.71,179,2
66.1,3.37,2.71,208,6
66.1,3.37,2.71,214,1
66.1,3.37,2.71,221,5
66.1,3.37,2.71,256,8
66.1,3.37,2.71,269,9
66.1,50.07,3.39,109,7
66.1,50.07,3.39,117,4
66.1,50.07,3.39,121,3
66.1,50.07,3.39,134,2
66.1,50.07,3.39,134,10
66.1,50.07,3.39,158,1
66.1,50.07,3.39,159,6
66.1,50.07,3.39,165,5
66.1,50.07,3.39,194,8
66.1,50.07,3.39,207,9
66.2,39.54,4.82,106,7
66.2,39.54,4.82,118,3
66.2,39.54,4.82,121,4
66.2,39.54,4.82,130,10
66.2,39.54,4.82,131,2
66.2,39.54,4.82,156,6
66.2,39.54,4.82,161,1
66.2,39.54,4.82,162,5
66.2,39.54,4.82,184,8
66.2,39.54,4.82,206,9
66.4,4.13,2.07,147,7
66.4,4.13,2.07,158,3
66.4,4.13,2.07,166,4
66.4,4.13,2.07,181,10
66.4,4.13,2.07,193,2
66.4,4.13,2.07,218,6
66.4,4.13,2.07,223,1
66.4,4.13,2.07,236,5
66.4,4.13,2.07,265,8
66.4,4.13,2.07,276,9
66.4,19.3,2.32,138,7
66.4,19.3,2.32,148,3
66.4,19.3,2.32,156,4
66.4,19.3,2.32,168,10
66.4,19.3,2.32,172,2
66.4,19.3,2.32,202,6
66.4,19.3,2.32,205,1
66.4,19.3,2.32,214,5
66.4,19.3,2.32,244,8
66.4,19.3,2.32,258,9
66.4,26.33,1.65,129,7
66.4,26.33,1.65,146,3
66.4,26.33,1.65,152,4
66.4,26.33,1.65,162,10
66.4,26.33,1.65,173,2
66.4,26.33,1.65,191,6
66.4,26.33,1.65,201,1
66.4,26.33,1.65,207,5
66.4,26.33,1.65,240,8
66.4,26.33,1.65,249,9
66.5,16.09,3.38,131,7
66.5,16.09,3.38,144,3
66.5,16.09,3.38,149,4
66.5,16.09,3.38,162,10
66.5,16.09,3.38,169,2
66.5,16.09,3.38,192,6
66.5,16.09,3.38,196,1
66.5,16.09,3.38,205,5
66.5,16.09,3.38,228,8
66.5,16.09,3.38,249,9
66.7,36.62,1.37,129,7
66.7,36.62,1.37,135,3
66.7,36.62,1.37,147,4
66.7,36.62,1.37,159,10
66.7,36.62,1.37,163,2
66.7,36.62,1.37,183,6
66.7,36.62,1.37,197,1
66.7,36.62,1.37,199,5
66.7,36.62,1.37,228,8
66.7,36.62,1.37,238,9
66.7,58.53,2.43,101,7
66.7,58.53,2.43,118,3
66.7,58.53,2.43,122,4
66.7,58.53,2.43,127,10
66.7,58.53,2.43,135,2
66.7,58.53,2.43,154,1
66.7,58.53,2.43,156,6
66.7,58.53,2.43,164,5
66.7,58.53,2.43,190,8
66.7,58.53,2.43,195,9
66.8,48.17,2.63,110,7
66.8,48.17,2.63,125,3
66.8,48.17,2.63,129,4
66.8,48.17,2.63,137,10
66.8,48.17,2.63,141,2
66.8,48.17,2.63,166,6
66.8,48.17,2.63,168,1
66.8,48.17,2.63,179,5
66.8,48.17,2.63,199,8
66.8,48.17,2.63,215,9
66.8,50.02,1.04,122,7
66.8,50.02,1.04,128,3
66.8,50.02,1.04,138,4
66.8,50.02,1.04,145,10
66.8,50.02,1.04,152,2
66.8,50.02,1.04,169,6
66.8,50.02,1.04,177,1
66.8,50.02,1.04,184,5
66.8,50.02,1.04,208,8
66.8,50.02,1.04,220,9
66.9,19.73,2.84,129,7
66.9,19.73,2.84,144,3
66.9,19.73,2.84,145,4
66.9,19.73,2.84,165,2
66.9,19.73,2.84,166,10
66.9,19.73,2.84,194,6
66.9,19.73,2.84,201,1
66.9,19.73,2.84,210,5
66.9,19.73,2.84,236,8
66.9,19.73,2.84,245,9
67,43.14,3.92,105,7
67,43.14,3.92,118,4
67,43.14,3.92,123,3
67,43.14,3.92,135,2
67,43.14,3.92,138,10
67,43.14,3.92,157,6
67,43.14,3.92,161,1
67,43.14,3.92,176,5
67,43.14,3.92,192,8
67,43.14,3.92,212,9
67.1,17.86,4.72,118,7
67.1,17.86,4.72,128,3
67.1,17.86,4.72,136,4
67.1,17.86,4.72,148,10
67.1,17.86,4.72,150,2
67.1,17.86,4.72,174,6
67.1,17.86,4.72,183,1
67.1,17.86,4.72,196,5
67.1,17.86,4.72,219,8
67.1,17.86,4.72,226,9
67.2,25.02,1.29,137,7
67.2,25.02,1.29,147,3
67.2,25.02,1.29,150,4
67.2,25.02,1.29,165,10
67.2,25.02,1.29,178,2
67.2,25.02,1.29,206,6
67.2,25.02,1.29,207,1
67.2,25.02,1.29,220,5
67.2,25.02,1.29,241,8
67.2,25.02,1.29,265,9
67.2,34.54,0.96,132,7
67.2,34.54,0.96,148,3
67.2,34.54,0.96,150,4
67.2,34.54,0.96,163,2
67.2,34.54,0.96,168,10
67.2,34.54,0.96,195,6
67.2,34.54,0.96,201,1
67.2,34.54,0.96,207,5
67.2,34.54,0.96,236,8
67.2,34.54,0.96,252,9
67.3,57.17,2.12,109,7
67.3,57.17,2.12,121,3
67.3,57.17,2.12,123,4
67.3,57.17,2.12,135,10
67.3,57.17,2.12,138,2
67.3,57.17,2.12,158,6
67.3,57.17,2.12,169,1
67.3,57.17,2.12,175,5
67.3,57.17,2.12,197,8
67.3,57.17,2.12,204,9
67.4,46.37,2.86,115,7
67.4,46.37,2.86,124,4
67.4,46.37,2.86,127,3
67.4,46.37,2.86,144,10
67.4,46.37,2.86,145,2
67.4,46.37,2.86,162,6
67.4,46.37,2.86,174,1
67.4,46.37,2.86,181,5
67.4,46.37,2.86,198,8
67.4,46.37,2.86,208,9
67.5,37.07,4.52,109,7
67.5,37.07,4.52,125,3
67.5,37.07,4.52,129,4
67.5,37.07,4.52,133,10
67.5,37.07,4.52,146,2
67.5,37.07,4.52,159,6
67.5,37.07,4.52,171,1
67.5,37.07,4.52,176,5
67.5,37.07,4.52,197,8
67.5,37.07,4.52,206,9
67.5,55.14,2.83,106,7
67.5,55.14,2.83,119,3
67.5,55.14,2.83,125,4
67.5,55.14,2.83,132,2
67.5,55.14,2.83,134,10
67.5,55.14,2.83,151,6
67.5,55.14,2.83,162,5
67.5,55.14,2.83,166,1
67.5,55.14,2.83,190,8
67.5,55.14,2.83,199,9
67.7,51.09,1.71,109,7
67.7,51.09,1.71,121,3
67.7,51.09,1.71,127,4
67.7,51.09,1.71,145,2
67.7,51.09,1.71,147,10
67.7,51.09,1.71,166,6
67.7,51.09,1.71,178,1
67.7,51.09,1.71,184,5
67.7,51.09,1.71,203,8
67.7,51.09,1.71,215,9
67.8,22.05,1.81,139,7
67.8,22.05,1.81,153,3
67.8,22.05,1.81,155,4
67.8,22.05,1.81,166,10
67.8,22.05,1.81,178,2
67.8,22.05,1.81,198,6
67.8,22.05,1.81,211,1
67.8,22.05,1.81,220,5
67.8,22.05,1.81,248,8
67.8,22.05,1.81,263,9
67.9,29.93,1.82,126,7
67.9,29.93,1.82,138,3
67.9,29.93,1.82,143,4
67.9,29.93,1.82,164,10
67.9,29.93,1.82,166,2
67.9,29.93,1.82,187,6
67.9,29.93,1.82,199,1
67.9,29.93,1.82,203,5
67.9,29.93,1.82,235,8
67.9,29.93,1.82,253,9
68,2.69,4.2,133,7
68,2.69,4.2,149,4
68,2.69,4.2,150,3
68,2.69,4.2,167,10
68,2.69,4.2,175,2
68,2.69,4.2,203,1
68,2.69,4.2,203,6
68,2.69,4.2,217,5
68,2.69,4.2,240,8
68,2.69,4.2,258,9
68,31.46,3.22,124,7
68,31.46,3.22,137,4
68,31.46,3.22,138,3
68,31.46,3.22,150,10
68,31.46,3.22,151,2
68,31.46,3.22,175,6
68,31.46,3.22,188,1
68,31.46,3.22,191,5
68,31.46,3.22,215,8
68,31.46,3.22,236,9
68.3,36.67,2.35,122,7
68.3,36.67,2.35,130,3
68.3,36.67,2.35,141,4
68.3,36.67,2.35,153,2
68.3,36.67,2.35,158,10
68.3,36.67,2.35,177,6
68.3,36.67,2.35,182,1
68.3,36.67,2.35,197,5
68.3,36.67,2.35,215,8
68.3,36.67,2.35,228,9
68.4,35.23,3.35,115,7
68.4,35.23,3.35,131,3
68.4,35.23,3.35,138,4
68.4,35.23,3.35,144,10
68.4,35.23,3.35,156,2
68.4,35.23,3.35,175,6
68.4,35.23,3.35,182,1
68.4,35.23,3.35,186,5
68.4,35.23,3.35,210,8
68.4,35.23,3.35,229,9
68.5,19.44,3.2,128,7
68.5,19.44,3.2,146,3
68.5,19.44,3.2,153,4
68.5,19.44,3.2,164,10
68.5,19.44,3.2,170,2
68.5,19.44,3.2,195,6
68.5,19.44,3.2,199,1
68.5,19.44,3.2,206,5
68.5,19.44,3.2,228,8
68.5,19.44,3.2,244,9
68.6,53.37,2.76,107,7
68.6,53.37,2.76,117,3
68.6,53.37,2.76,126,4
68.6,53.37,2.76,138,2
68.6,53.37,2.76,138,10
68.6,53.37,2.76,162,1
68.6,53.37,2.76,164,6
68.6,53.37,2.76,169,5
68.6,53.37,2.76,194,8
68.6,53.37,2.76,209,9
68.7,33.43,3.23,120,7
68.7,33.43,3.23,128,3
68.7,33.43,3.23,135,4
68.7,33.43,3.23,153,2
68.7,33.43,3.23,153,10
68.7,33.43,3.23,178,1
68.7,33.43,3.23,180,6
68.7,33.43,3.23,194,5
68.7,33.43,3.23,220,8
68.7,33.43,3.23,225,9
69,9.78,2.72,136,7
69,9.78,2.72,158,3
69,9.78,2.72,159,4
69,9.78,2.72,174,10
69,9.78,2.72,182,2
69,9.78,2.72,202,6
69,9.78,2.72,219,1
69,9.78,2.72,227,5
69,9.78,2.72,254,8
69,9.78,2.72,263,9
69,11.58,4.43,124,7
69,11.58,4.43,142,3
69,11.58,4.43,147,4
69,11.58,4.43,165,10
69,11.58,4.43,166,2
69,11.58,4.43,189,6
69,11.58,4.43,200,1
69,11.58,4.43,209,5
69,11.58,4.43,228,8
69,11.58,4.43,248,9
69,22.19,1.24,143,7
69,22.19,1.24,150,3
69,22.19,1.24,164,4
69,22.19,1.24,172,10
69,22.19,1.24,176,2
69,22.19,1.24,210,1
69,22.19,1.24,212,6
69,22.19,1.24,219,5
69,22.19,1.24,246,8
69,22.19,1.24,267,9
69,42.61,0.43,126,7
69,42.61,0.43,140,3
69,42.61,0.43,148,4
69,42.61,0.43,165,10
69,42.61,0.43,167,2
69,42.61,0.43,185,6
69,42.61,0.43,198,5
69,42.61,0.43,201,1
69,42.61,0.43,228,8
69,42.61,0.43,242,9
69,54.43,3.54,104,7
69,54.43,3.54,112,3
69,54.43,3.54,112,4
69,54.43,3.54,134,2
69,54.43,3.54,134,10
69,54.43,3.54,152,6
69,54.43,3.54,156,1
69,54.43,3.54,160,5
69,54.43,3.54,188,8
69,54.43,3.54,196,9
69.3,22.59,3.72,126,7
69.3,22.59,3.72,135,3
69.3,22.59,3.72,144,4
69.3,22.59,3.72,154,10
69.3,22.59,3.72,160,2
69.3,22.59,3.72,183,6
69.3,22.59,3.72,192,1
69.3,22.59,3.72,200,5
69.3,22.59,3.72,229,8
69.3,22.59,3.72,240,9
69.5,18.51,4.72,120,7
69.5,18.51,4.72,137,3
69.5,18.51,4.72,138,4
69.5,18.51,4.72,150,10
69.5,18.51,4.72,161,2
69.5,18.51,4.72,181,6
69.5,18.51,4.72,184,1
69.5,18.51,4.72,192,5
69.5,18.51,4.72,217,8
69.5,18.51,4.72,230,9
69.5,23.9,0.43,142,7
69.5,23.9,0.43,153,3
69.5,23.9,0.43,167,4
69.5,23.9,0.43,180,10
69.5,23.9,0.43,181,2
69.5,23.9,0.43,211,6
69.5,23.9,0.43,214,1
69.5,23.9,0.43,228,5
69.5,23.9,0.43,262,8
69.5,23.9,0.43,272,9
69.5,50.49,0.86,125,7
69.5,50.49,0.86,126,3
69.5,50.49,0.86,135,4
69.5,50.49,0.86,151,2
69.5,50.49,0.86,152,10
69.5,50.49,0.86,174,6
69.5,50.49,0.86,178,1
69.5,50.49,0.86,188,5
69.5,50.49,0.86,215,8
69.5,50.49,0.86,233,9
69.7,46.63,2.47,112,7
69.7,46.63,2.47,131,3
69.7,46.63,2.47,133,4
69.7,46.63,2.47,148,2
69.7,46.63,2.47,148,10
69.7,46.63,2.47,170,6
69.7,46.63,2.47,172,1
69.7,46.63,2.47,184,5
69.7,46.63,2.47,204,8
69.7,46.63,2.47,215,9
69.7,50.02,1.85,114,7
69.7,50.02,1.85,125,3
69.7,50.02,1.85,130,4
69.7,50.02,1.85,146,10
69.7,50.02,1.85,151,2
69.7,50.02,1.85,171,6
69.7,50.02,1.85,175,1
69.7,50.02,1.85,178,5
69.7,50.02,1.85,202,8
69.7,50.02,1.85,224,9
69.8,27.31,4.93,111,7
69.8,27.31,4.93,128,3
69.8,27.31,4.93,132,4
69.8,27.31,4.93,146,2
69.8,27.31,4.93,146,10
69.8,27.31,4.93,167,6
69.8,27.31,4.93,181,1
69.8,27.31,4.93,187,5
69.8,27.31,4.93,208,8
69.8,27.31,4.93,225,9
70,21.18,3.14,134,7
70,21.18,3.14,143,4
70,21.18,3.14,146,3
70,21.18,3.14,167,10
70,21.18,3.14,170,2
70,21.18,3.14,189,6
70,21.18,3.14,195,1
70,21.18,3.14,205,5
70,21.18,3.14,234,8
70,21.18,3.14,248,9
70.1,9.69,3.48,135,7
70.1,9.69,3.48,150,4
70.1,9.69,3.48,155,3
70.1,9.69,3.48,174,10
70.1,9.69,3.48,178,2
70.1,9.69,3.48,204,6
70.1,9.69,3.48,212,1
70.1,9.69,3.48,214,5
70.1,9.69,3.48,247,8
70.1,9.69,3.48,255,9
70.1,10.8,1.52,149,7
70.1,10.8,1.52,165,4
70.1,10.8,1.52,167,3
70.1,10.8,1.52,185,10
70.1,10.8,1.52,187,2
70.1,10.8,1.52,219,6
70.1,10.8,1.52,224,1
70.1,10.8,1.52,230,5
70.1,10.8,1.52,265,8
70.1,10.8,1.52,283,9
70.1,49.41,2.11,117,7
70.1,49.41,2.11,121,3
70.1,49.41,2.11,131,4
70.1,49.41,2.11,146,10
70.1,49.41,2.11,152,2
70.1,49.41,2.11,171,1
70.1,49.41,2.11,173,6
70.1,49.41,2.11,178,5
70.1,49.41,2.11,204,8
70.1,49.41,2.11,215,9
70.2,12.13,4.1,130,7
70.2,12.13,4.1,142,3
70.2,12.13,4.1,148,4
70.2,12.13,4.1,163,10
70.2,12.13,4.1,169,2
70.2,12.13,4.1,190,6
70.2,12.13,4.1,201,1
70.2,12.13,4.1,204,5
70.2,12.13,4.1,233,8
70.2,12.13,4.1,245,9
70.2,45.21,3.66,105,7
70.2,45.21,3.66,121,3
70.2,45.21,3.66,124,4
70.2,45.21,3.66,140,2
70.2,45.21,3.66,143,10
70.2,45.21,3.66,163,1
70.2,45.21,3.66,168,6
70.2,45.21,3.66,175,5
70.2,45.21,3.66,194,8
70.2,45.21,3.66,213,9
70.2,47.7,4.44,100,7
70.2,47.7,4.44,115,3
70.2,47.7,4.44,120,4
70.2,47.7,4.44,128,10
70.2,47.7,4.44,129,2
70.2,47.7,4.44,157,1
70.2,47.7,4.44,158,6
70.2,47.7,4.44,161,5
70.2,47.7,4.44,186,8
70.2,47.7,4.44,198,9
70.2,57.36,4.98,98,7
70.2,57.36,4.98,107,3
70.2,57.36,4.98,110,4
70.2,57.36,4.98,120,10
70.2,57.36,4.98,126,2
70.2,57.36,4.98,138,6
70.2,57.36,4.98,140,1
70.2,57.36,4.98,147,5
70.2,57.36,4.98,167,8
70.2,57.36,4.98,178,9
70.2,58.1,2.45,106,7
70.2,58.1,2.45,115,3
70.2,58.1,2.45,117,4
70.2,58.1,2.45,131,10
70.2,58.1,2.45,133,2
70.2,58.1,2.45,163,6
70.2,58.1,2.45,164,1
70.2,58.1,2.45,165,5
70.2,58.1,2.45,189,8
70.2,58.1,2.45,200,9
70.3,11.01,4.91,125,7
70.3,11.01,4.91,142,3
70.3,11.01,4.91,149,4
70.3,11.01,4.91,158,10
70.3,11.01,4.91,165,2
70.3,11.01,4.91,187,6
70.3,11.01,4.91,193,1
70.3,11.01,4.91,203,5
70.3,11.01,4.91,228,8
70.3,11.01,4.91,238,9
70.3,25.13,0.83,136,7
70.3,25.13,0.83,155,4
70.3,25.13,0.83,160,3
70.3,25.13,0.83,172,10
70.3,25.13,0.83,185,2
70.3,25.13,0.83,207,6
70.3,25.13,0.83,220,1
70.3,25.13,0.83,222,5
70.3,25.13,0.83,248,8
70.3,25.13,0.83,268,9
70.3,53.95,2.25,115,7
70.3,53.95,2.25,122,3
70.3,53.95,2.25,126,4
70.3,53.95,2.25,138,10
70.3,53.95,2.25,142,2
70.3,53.95,2.25,159,6
70.3,53.95,2.25,171,1
70.3,53.95,2.25,177,5
70.3,53.95,2.25,195,8
70.3,53.95,2.25,207,9
70.4,29.11,3.08,130,7
70.4,29.11,3.08,136,3
70.4,29.11,3.08,144,4
70.4,29.11,3.08,159,2
70.4,29.11,3.08,160,10
70.4,29.11,3.08,185,6
70.4,29.11,3.08,190,1
70.4,29.11,3.08,199,5
70.4,29.11,3.08,222,8
70.4,29.11,3.08,238,9
70.4,54.32,1.32,110,7
70.4,54.32,1.32,127,3
70.4,54.32,1.32,135,4
70.4,54.32,1.32,146,10
70.4,54.32,1.32,151,2
70.4,54.32,1.32,166,6
70.4,54.32,1.32,178,1
70.4,54.32,1.32,184,5
70.4,54.32,1.32,207,8
70.4,54.32,1.32,225,9
70.5,12.85,2.31,145,7
70.5,12.85,2.31,155,3
70.5,12.85,2.31,158,4
70.5,12.85,2.31,180,10
70.5,12.85,2.31,186,2
70.5,12.85,2.31,208,6
70.5,12.85,2.31,218,1
70.5,12.85,2.31,222,5
70.5,12.85,2.31,250,8
70.5,12.85,2.31,274,9
70.6,0.06,0.71,163,7
70.6,0.06,0.71,181,3
70.6,0.06,0.71,187,4
70.6,0.06,0.71,204,10
70.6,0.06,0.71,213,2
70.6,0.06,0.71,244,6
70.6,0.06,0.71,245,1
70.6,0.06,0.71,259,5
70.6,0.06,0.71,287,8
70.6,0.06,0.71,313,9
70.6,36.42,0.76,137,7
70.6,36.42,0.76,149,3
70.6,36.42,0.76,155,4
70.6,36.42,0.76,169,10
70.6,36.42,0.76,175,2
70.6,36.42,0.76,197,6
70.6,36.42,0.76,201,1
70.6,36.42,0.76,211,5
70.6,36.42,0.76,240,8
70.6,36.42,0.76,254,9
71.1,12.28,1.49,144,7
71.1,12.28,1.49,158,3
71.1,12.28,1.49,167,4
71.1,12.28,1.49,183,10
71.1,12.28,1.49,194,2
71.1,12.28,1.49,217,6
71.1,12.28,1.49,223,1
71.1,12.28,1.49,234,5
71.1,12.28,1.49,270,8
71.1,12.28,1.49,284,9
71.2,12.79,1.51,150,7
71.2,12.79,1.51,163,4
71.2,12.79,1.51,165,3
71.2,12.79,1.51,180,10
71.2,12.79,1.51,192,2
71.2,12.79,1.51,216,6
71.2,12.79,1.51,222,1
71.2,12.79,1.51,236,5
71.2,12.79,1.51,266,8
71.2,12.79,1.51,278,9
71.3,12.09,1.18,154,7
71.3,12.09,1.18,170,3
71.3,12.09,1.18,175,4
71.3,12.09,1.18,189,2
71.3,12.09,1.18,193,10
71.3,12.09,1.18,222,6
71.3,12.09,1.18,232,1
71.3,12.09,1.18,242,5
71.3,12.09,1.18,274,8
71.3,12.09,1.18,282,9
